,awardID,yearID,lgID_mvp,playerID,pointsWon,pointsMax,votesFirst,lgID_batting,teamID,nameFirst,nameLast,nameGiven,retroID,bbrefID
562,MVP,1941,NL,walkedi02,34.0,336,1.0,NL,BRO,Dixie,Walker,Fred,walkd101,walkedi02
563,MVP,1941,NL,waltebu01,6.0,336,0.0,NL,CIN,Bucky,Walters,William Henry,waltb102,waltebu01
564,MVP,1941,NL,warnelo01,7.0,336,0.0,NL,SLN,Lon,Warneke,Lonnie,warnl101,warnelo01
565,MVP,1941,NL,werbebi01,6.0,336,0.0,NL,CIN,Billy,Werber,William Murray,werbb101,werbebi01
566,MVP,1941,NL,whiteer01,77.0,336,,NL,SLN,Ernie,White,Ernest Daniel,white103,whiteer01
567,MVP,1941,NL,wyattwh01,151.0,336,,NL,BRO,Whit,Wyatt,John Whitlow,wyatw101,wyattwh01
568,MVP,1941,NL,youngba01,10.0,336,0.0,NL,NY1,Babe,Young,Norman Robert,younb102,youngba01
569,MVP,1942,NL,beazljo01,24.0,336,0.0,NL,SLN,Johnny,Beazley,John Andrew,beazj101,beazljo01
570,MVP,1942,NL,brownji03,24.0,336,0.0,NL,SLN,Jimmy,Brown,James Roberson,browj107,brownji03
571,MVP,1942,NL,camildo01,42.0,336,0.0,NL,BRO,Dolph,Camilli,Adolph Louis,camid102,camildo01
572,MVP,1942,NL,coopemo01,263.0,336,13.0,NL,SLN,Mort,Cooper,Morton Cecil,coopm101,coopemo01
573,MVP,1942,NL,coopewa01,28.0,336,0.0,NL,SLN,Walker,Cooper,William Walker,coopw102,coopewa01
574,MVP,1942,NL,elliobo01,39.0,336,0.0,NL,PIT,Bob,Elliott,Robert Irving,ellib103,elliobo01
575,MVP,1942,NL,frencla01,7.0,336,0.0,NL,BRO,Larry,French,Lawrence Herbert,frenl101,frencla01
576,MVP,1942,NL,freylo01,4.0,336,0.0,NL,CIN,Lonny,Frey,Linus Reinhard,freyl101,freylo01
577,MVP,1942,NL,hackst01,11.0,336,0.0,NL,CHN,Stan,Hack,Stanley Camfield,hacks101,hackst01
578,MVP,1942,NL,hugheto04,10.0,336,0.0,NL,PHI,Tommy,Hughes,Thomas Owen,hught101,hugheto04
579,MVP,1942,NL,javeral01,3.0,336,0.0,NL,BSN,Al,Javery,Alva William,javea101,javeral01
580,MVP,1942,NL,kurowwh01,6.0,336,0.0,NL,SLN,Whitey,Kurowski,George John,kurow101,kurowwh01
581,MVP,1942,NL,lamanra01,4.0,336,0.0,NL,CIN,Ray,Lamanno,Raymond Simond,lamar101,lamanra01
582,MVP,1942,NL,lombaer01,24.0,336,0.0,NL,BSN,Ernie,Lombardi,Ernesto Natali,lombe101,lombaer01
583,MVP,1942,NL,marioma01,81.0,336,1.0,NL,SLN,Marty,Marion,Martin Whiteford,marim101,marioma01
584,MVP,1942,NL,mccorfr01,4.0,336,0.0,NL,CIN,Frank,McCormick,Frank Andrew,mccof101,mccorfr01
585,MVP,1942,NL,medwijo01,20.0,336,0.0,NL,BRO,Joe,Medwick,Joseph Michael,medwj101,medwijo01
586,MVP,1942,NL,milleed03,1.0,336,0.0,NL,BSN,Eddie,Miller,Edward Robert,mille104,milleed03
587,MVP,1942,NL,mizejo01,97.0,336,0.0,NL,NY1,Johnny,Mize,John Robert,mizej101,mizejo01
588,MVP,1942,NL,moorete01,15.0,336,0.0,NL,SLN,Terry,Moore,Terry Bluford,moort102,moorete01
589,MVP,1942,NL,musiast01,26.0,336,0.0,NL,SLN,Stan,Musial,Stanley Frank,musis101,musiast01
590,MVP,1942,NL,nichobi01,14.0,336,0.0,NL,CHN,Bill,Nicholson,William Beck,nichb101,nichobi01
591,MVP,1942,NL,ottme01,190.0,336,4.0,NL,NY1,Mel,Ott,Melvin Thomas,ott-m101,ottme01
592,MVP,1942,NL,owenmi01,103.0,336,0.0,NL,BRO,Mickey,Owen,Arnold Malcolm,owenm101,owenmi01
593,MVP,1942,NL,passecl01,33.0,336,0.0,NL,CHN,Claude,Passeau,Claude William,passc101,passecl01
594,MVP,1942,NL,reesepe01,6.0,336,0.0,NL,BRO,Pee Wee,Reese,Harold Henry,reesp101,reesepe01
595,MVP,1942,NL,reisepe01,91.0,336,0.0,NL,BRO,Pete,Reiser,Harold Patrick,reisp101,reisepe01
596,MVP,1942,NL,slaugen01,200.0,336,6.0,NL,SLN,Enos,Slaughter,Enos Bradsher,slaue101,slaugen01
597,MVP,1942,NL,starrra01,9.0,336,0.0,NL,CIN,Ray,Starr,Raymond Francis,starr101,starrra01
598,MVP,1942,NL,vandejo01,11.0,336,0.0,NL,CIN,Johnny,Vander Meer,John Samuel,vandj101,vandejo01
599,MVP,1942,NL,westma02,4.0,336,0.0,NL,BSN,Max,West,Max Edward,westm102,westma02
600,MVP,1942,NL,wyattwh01,22.0,336,0.0,NL,BRO,Whit,Wyatt,John Whitlow,wyatw101,wyattwh01
601,MVP,1943,NL,adamsac01,7.0,336,0.0,NL,NY1,Ace,Adams,Ace Townsend,adama101,adamsac01
602,MVP,1943,NL,bartedi01,5.0,336,0.0,NL,NY1,Dick,Bartell,Richard William,bartd101,bartedi01
603,MVP,1943,NL,bithohi01,1.0,336,0.0,NL,CHN,Hi,Bithorn,Hiram Gabriel,bithh101,bithohi01
604,MVP,1943,NL,cavarph01,4.0,336,0.0,NL,CHN,Phil,Cavarretta,Philip Joseph,cavap101,cavarph01
605,MVP,1943,NL,coopemo01,130.0,336,0.0,NL,SLN,Mort,Cooper,Morton Cecil,coopm101,coopemo01
606,MVP,1943,NL,coopewa01,192.0,336,5.0,NL,SLN,Walker,Cooper,William Walker,coopw102,coopewa01
607,MVP,1943,NL,dahlgba01,2.0,336,0.0,NL,PHI,Babe,Dahlgren,Ellsworth Tenney,dahlb101,dahlgba01
608,MVP,1943,NL,elliobo01,52.0,336,0.0,NL,PIT,Bob,Elliott,Robert Irving,ellib103,elliobo01
609,MVP,1943,NL,fletcel01,7.0,336,0.0,NL,PIT,Elbie,Fletcher,Elburt Preston,flete101,fletcel01
610,MVP,1943,NL,freylo01,1.0,336,0.0,NL,CIN,Lonny,Frey,Linus Reinhard,freyl101,freylo01
611,MVP,1943,NL,galanau01,5.0,336,0.0,NL,BRO,Augie,Galan,August John,galaa101,galanau01
612,MVP,1943,NL,hackst01,10.0,336,0.0,NL,CHN,Stan,Hack,Stanley Camfield,hacks101,hackst01
613,MVP,1943,NL,hermabi01,140.0,336,0.0,NL,BRO,Billy,Herman,William Jennings Bryan,hermb101,hermabi01
614,MVP,1943,NL,holmeto01,2.0,336,0.0,NL,BSN,Tommy,Holmes,Thomas Francis,holmt101,holmeto01
615,MVP,1943,NL,javeral01,12.0,336,0.0,NL,BSN,Al,Javery,Alva William,javea101,javeral01
616,MVP,1943,NL,kleinlo01,6.0,336,0.0,NL,SLN,Lou,Klein,Louis Frank,kleil101,kleinlo01
617,MVP,1943,NL,marioma01,20.0,336,0.0,NL,SLN,Marty,Marion,Martin Whiteford,marim101,marioma01
618,MVP,1943,NL,mccorfr01,26.0,336,0.0,NL,CIN,Frank,McCormick,Frank Andrew,mccof101,mccorfr01
619,MVP,1943,NL,milleed03,24.0,336,0.0,NL,CIN,Eddie,Miller,Edward Robert,mille104,milleed03
620,MVP,1943,NL,muellra01,12.0,336,0.0,NL,CIN,Ray,Mueller,Ray Coleman,muelr101,muellra01
621,MVP,1943,NL,musiast01,267.0,336,13.0,NL,SLN,Stan,Musial,Stanley Frank,musis101,musiast01
622,MVP,1943,NL,nichobi01,181.0,336,5.0,NL,CHN,Bill,Nicholson,William Beck,nichb101,nichobi01
623,MVP,1943,NL,northro01,2.0,336,0.0,NL,PHI,Ron,Northey,Ronald James,nortr101,northro01
624,MVP,1943,NL,ottme01,9.0,336,0.0,NL,NY1,Mel,Ott,Melvin Thomas,ott-m101,ottme01
625,MVP,1943,NL,riddlel01,68.0,336,0.0,NL,CIN,Elmer,Riddle,Elmer Ray,ridde101,riddlel01
626,MVP,1943,NL,rowesc01,18.0,336,0.0,NL,PHI,Schoolboy,Rowe,Lynwood Thomas,rowes101,rowesc01
627,MVP,1943,NL,sewelri01,127.0,336,0.0,NL,PIT,Rip,Sewell,Truett Banks,sewer101,sewelri01
628,MVP,1943,NL,shouncl01,24.0,336,1.0,NL,CIN,Clyde,Shoun,Clyde Mitchell,shouc101,shouncl01
629,MVP,1943,NL,tobinji01,5.0,336,0.0,NL,BSN,Jim,Tobin,James Anthony,tobij103,tobinji01
630,MVP,1943,NL,vaughar01,15.0,336,0.0,NL,BRO,Arky,Vaughan,Joseph Floyd,vauga101,vaughar01
631,MVP,1943,NL,walkedi02,5.0,336,0.0,NL,BRO,Dixie,Walker,Fred,walkd101,walkedi02
632,MVP,1943,NL,waltebu01,1.0,336,0.0,NL,CIN,Bucky,Walters,William Henry,waltb102,waltebu01
633,MVP,1943,NL,witekmi01,21.0,336,0.0,NL,NY1,Mickey,Witek,Nicholas Joseph,witem101,witekmi01
634,MVP,1943,NL,wyattwh01,15.0,336,0.0,NL,BRO,Whit,Wyatt,John Whitlow,wyatw101,wyattwh01
635,MVP,1944,NL,barrejo01,8.0,336,0.0,NL,PIT,Johnny,Barrett,John Joseph,barrj106,barrejo01
636,MVP,1944,NL,cavarph01,27.0,336,0.0,NL,CHN,Phil,Cavarretta,Philip Joseph,cavap101,cavarph01
637,MVP,1944,NL,coopemo01,63.0,336,0.0,NL,SLN,Mort,Cooper,Morton Cecil,coopm101,coopemo01
638,MVP,1944,NL,coopewa01,72.0,336,1.0,NL,SLN,Walker,Cooper,William Walker,coopw102,coopewa01
639,MVP,1944,NL,dahlgba01,33.0,336,1.0,NL,PIT,Babe,Dahlgren,Ellsworth Tenney,dahlb101,dahlgba01
640,MVP,1944,NL,elliobo01,57.0,336,0.0,NL,PIT,Bob,Elliott,Robert Irving,ellib103,elliobo01
641,MVP,1944,NL,galanau01,1.0,336,0.0,NL,BRO,Augie,Galan,August John,galaa101,galanau01
642,MVP,1944,NL,hackst01,2.0,336,0.0,NL,CHN,Stan,Hack,Stanley Camfield,hacks101,hackst01
643,MVP,1944,NL,holmeto01,6.0,336,0.0,NL,BSN,Tommy,Holmes,Thomas Francis,holmt101,holmeto01
644,MVP,1944,NL,hoppjo01,10.0,336,0.0,NL,SLN,Johnny,Hopp,John Leonard,hoppj102,hoppjo01
645,MVP,1944,NL,kurowwh01,1.0,336,0.0,NL,SLN,Whitey,Kurowski,George John,kurow101,kurowwh01
646,MVP,1944,NL,laniema01,2.0,336,0.0,NL,SLN,Max,Lanier,Hubert Max,lanim101,laniema01
647,MVP,1944,NL,lupieto01,3.0,336,0.0,NL,PHI,Tony,Lupien,Ulysses John,lupit101,lupieto01
648,MVP,1944,NL,marioma01,190.0,336,7.0,NL,SLN,Marty,Marion,Martin Whiteford,marim101,marioma01
649,MVP,1944,NL,mccorfr01,32.0,336,0.0,NL,CIN,Frank,McCormick,Frank Andrew,mccof101,mccorfr01
650,MVP,1944,NL,medwijo01,9.0,336,0.0,NL,NY1,Joe,Medwick,Joseph Michael,medwj101,medwijo01
651,MVP,1944,NL,milleed03,7.0,336,0.0,NL,CIN,Eddie,Miller,Edward Robert,mille104,milleed03
652,MVP,1944,NL,muellra01,85.0,336,2.0,NL,CIN,Ray,Mueller,Ray Coleman,muelr101,muellra01
653,MVP,1944,NL,musiast01,136.0,336,3.0,NL,SLN,Stan,Musial,Stanley Frank,musis101,musiast01
654,MVP,1944,NL,nichobi01,189.0,336,4.0,NL,CHN,Bill,Nicholson,William Beck,nichb101,nichobi01
655,MVP,1944,NL,northro01,10.0,336,0.0,NL,PHI,Ron,Northey,Ronald James,nortr101,northro01
656,MVP,1944,NL,ottme01,20.0,336,0.0,NL,NY1,Mel,Ott,Melvin Thomas,ott-m101,ottme01
657,MVP,1944,NL,russeji01,1.0,336,0.0,NL,PIT,Jim,Russell,James William,russj102,russeji01
658,MVP,1944,NL,ryanco01,2.0,336,0.0,NL,BSN,Connie,Ryan,Cornelius Joseph,ryanc102,ryanco01
659,MVP,1944,NL,sandera01,25.0,336,0.0,NL,SLN,Ray,Sanders,Raymond Floyd,sandr102,sandera01
660,MVP,1944,NL,sewelri01,49.0,336,0.0,NL,PIT,Rip,Sewell,Truett Banks,sewer101,sewelri01
661,MVP,1944,NL,tobinji01,13.0,336,0.0,NL,BSN,Jim,Tobin,James Anthony,tobij103,tobinji01
662,MVP,1944,NL,voisebi01,107.0,336,0.0,NL,NY1,Bill,Voiselle,William Symmes,voisb101,voisebi01
663,MVP,1944,NL,walkedi02,145.0,336,3.0,NL,BRO,Dixie,Walker,Fred,walkd101,walkedi02
664,MVP,1944,NL,waltebu01,107.0,336,3.0,NL,CIN,Bucky,Walters,William Henry,waltb102,waltebu01
665,MVP,1944,NL,wilkste01,4.0,336,0.0,NL,SLN,Ted,Wilks,Theodore,wilkt101,wilkste01
666,MVP,1945,NL,adamsac01,4.0,336,0.0,NL,NY1,Ace,Adams,Ace Townsend,adama101,adamsac01
667,MVP,1945,NL,adamsbu01,12.0,336,0.0,NL,PHI,Buster,Adams,Elvin Clark,adamb101,adamsbu01
668,MVP,1945,NL,adamsbu01,12.0,336,0.0,NL,SLN,Buster,Adams,Elvin Clark,adamb101,adamsbu01
669,MVP,1945,NL,barrejo01,8.0,336,0.0,NL,PIT,Johnny,Barrett,John Joseph,barrj106,barrejo01
670,MVP,1945,NL,barrere01,151.0,336,1.0,NL,BSN,Red,Barrett,Charles Henry,barrr101,barrere01
671,MVP,1945,NL,barrere01,151.0,336,1.0,NL,SLN,Red,Barrett,Charles Henry,barrr101,barrere01
672,MVP,1945,NL,borowha01,84.0,336,1.0,AL,NYA,Hank,Borowy,Henry Ludwig,boroh101,borowha01
673,MVP,1945,NL,borowha01,84.0,336,1.0,NL,CHN,Hank,Borowy,Henry Ludwig,boroh101,borowha01
674,MVP,1945,NL,brechha01,31.0,336,0.0,NL,SLN,Harry,Brecheen,Harry David,brech101,brechha01
675,MVP,1945,NL,cavarph01,279.0,336,15.0,NL,CHN,Phil,Cavarretta,Philip Joseph,cavap101,cavarph01
676,MVP,1945,NL,dimagvi01,1.0,336,0.0,NL,PHI,Vince,DiMaggio,Vincent Paul,dimav101,dimagvi01
677,MVP,1945,NL,elliobo01,15.0,336,0.0,NL,PIT,Bob,Elliott,Robert Irving,ellib103,elliobo01
678,MVP,1945,NL,galanau01,18.0,336,0.0,NL,BRO,Augie,Galan,August John,galaa101,galanau01
679,MVP,1945,NL,greggha01,2.0,336,0.0,NL,BRO,Hal,Gregg,Harold Dana,gregh102,greggha01
680,MVP,1945,NL,hackst01,42.0,336,0.0,NL,CHN,Stan,Hack,Stanley Camfield,hacks101,hackst01
681,MVP,1945,NL,heussed01,7.0,336,0.0,NL,CIN,Ed,Heusser,Edward Burlton,heuse101,heussed01
682,MVP,1945,NL,holmeto01,175.0,336,3.0,NL,BSN,Tommy,Holmes,Thomas Francis,holmt101,holmeto01
683,MVP,1945,NL,hoppjo01,17.0,336,0.0,NL,SLN,Johnny,Hopp,John Leonard,hoppj102,hoppjo01
684,MVP,1945,NL,johnsdo02,7.0,336,0.0,NL,CHN,Don,Johnson,Donald Spore,johnd101,johnsdo02
685,MVP,1945,NL,karlan01,4.0,336,0.0,NL,PHI,Andy,Karl,Anton Andrew,karla101,karlan01
686,MVP,1945,NL,kerrbu01,7.0,336,0.0,NL,NY1,Buddy,Kerr,John Joseph,kerrb101,kerrbu01
687,MVP,1945,NL,kurowwh01,90.0,336,0.0,NL,SLN,Whitey,Kurowski,George John,kurow101,kurowwh01
688,MVP,1945,NL,lopezal01,2.0,336,0.0,NL,PIT,Al,Lopez,Alfonso Ramon,lopea102,lopezal01
689,MVP,1945,NL,lowrepe01,5.0,336,0.0,NL,CHN,Peanuts,Lowrey,Harry Lee,lowrp101,lowrepe01
690,MVP,1945,NL,marioma01,69.0,336,0.0,NL,SLN,Marty,Marion,Martin Whiteford,marim101,marioma01
691,MVP,1945,NL,masiph01,2.0,336,0.0,NL,BSN,Phil,Masi,Philip Samuel,masip101,masiph01
692,MVP,1945,NL,mccorfr01,6.0,336,0.0,NL,CIN,Frank,McCormick,Frank Andrew,mccof101,mccorfr01
693,MVP,1945,NL,milleed03,2.0,336,0.0,NL,CIN,Eddie,Miller,Edward Robert,mille104,milleed03
694,MVP,1945,NL,olmolu01,13.0,336,0.0,NL,BRO,Luis,Olmo,Luis Francisco,olmol101,olmolu01
695,MVP,1945,NL,ottme01,22.0,336,0.0,NL,NY1,Mel,Ott,Melvin Thomas,ott-m101,ottme01
696,MVP,1945,NL,pafkoan01,131.0,336,4.0,NL,CHN,Andy,Pafko,Andrew,pafka101,pafkoan01
697,MVP,1945,NL,passecl01,9.0,336,0.0,NL,CHN,Claude,Passeau,Claude William,passc101,passecl01
698,MVP,1945,NL,rosengo01,56.0,336,0.0,NL,BRO,Goody,Rosen,Goodwin George,roseg101,rosengo01
699,MVP,1945,NL,salkebi01,6.0,336,0.0,NL,PIT,Bill,Salkeld,William Franklin,salkb101,salkebi01
700,MVP,1945,NL,stanked01,1.0,336,0.0,NL,BRO,Eddie,Stanky,Edward Raymond,stane101,stanked01
701,MVP,1945,NL,walkedi02,66.0,336,0.0,NL,BRO,Dixie,Walker,Fred,walkd101,walkedi02
702,MVP,1945,NL,wyseha01,72.0,336,0.0,NL,CHN,Hank,Wyse,Henry Washington,wyseh101,wyseha01
703,MVP,1946,NL,brechha01,14.0,336,0.0,NL,SLN,Harry,Brecheen,Harry David,brech101,brechha01
704,MVP,1946,NL,cavarph01,49.0,336,0.0,NL,CHN,Phil,Cavarretta,Philip Joseph,cavap101,cavarph01
705,MVP,1946,NL,coxbi02,5.0,336,0.0,NL,PIT,Billy,Cox,William Richard,cox-b101,coxbi02
706,MVP,1946,NL,edwarbr01,20.0,336,0.0,NL,BRO,Bruce,Edwards,Charles Bruce,edwab101,edwarbr01
707,MVP,1946,NL,ennisde01,61.0,336,0.0,NL,PHI,Del,Ennis,Delmer,ennid101,ennisde01
708,MVP,1946,NL,furilca01,1.0,336,0.0,NL,BRO,Carl,Furillo,Carl Anthony,furic101,furilca01
709,MVP,1946,NL,gustifr01,4.0,336,0.0,NL,PIT,Frankie,Gustine,Frank William,gustf101,gustifr01
710,MVP,1946,NL,hattogr01,12.0,336,0.0,NL,CIN,Grady,Hatton,Grady Edgebert,hattg101,hattogr01
711,MVP,1946,NL,higbeki01,18.0,336,0.0,NL,BRO,Kirby,Higbe,Walter Kirby,higbk101,higbeki01
712,MVP,1946,NL,holmeto01,11.0,336,0.0,NL,BSN,Tommy,Holmes,Thomas Francis,holmt101,holmeto01
713,MVP,1946,NL,hoppjo01,34.0,336,0.0,NL,BSN,Johnny,Hopp,John Leonard,hoppj102,hoppjo01
714,MVP,1946,NL,juddos01,1.0,336,0.0,NL,PHI,Oscar,Judd,Thomas William Oscar,juddo101,juddos01
715,MVP,1946,NL,kerrbu01,37.0,336,0.0,NL,NY1,Buddy,Kerr,John Joseph,kerrb101,kerrbu01
716,MVP,1946,NL,kinerra01,3.0,336,0.0,NL,PIT,Ralph,Kiner,Ralph McPherran,kiner101,kinerra01
717,MVP,1946,NL,kurowwh01,3.0,336,0.0,NL,SLN,Whitey,Kurowski,George John,kurow101,kurowwh01
718,MVP,1946,NL,lowrepe01,2.0,336,0.0,NL,CHN,Peanuts,Lowrey,Harry Lee,lowrp101,lowrepe01
719,MVP,1946,NL,marioma01,4.0,336,0.0,NL,SLN,Marty,Marion,Martin Whiteford,marim101,marioma01
720,MVP,1946,NL,masiph01,7.0,336,0.0,NL,BSN,Phil,Masi,Philip Samuel,masip101,masiph01
721,MVP,1946,NL,mccorfr01,2.0,336,0.0,NL,PHI,Frank,McCormick,Frank Andrew,mccof101,mccorfr01
722,MVP,1946,NL,mizejo01,14.0,336,0.0,NL,NY1,Johnny,Mize,John Robert,mizej101,mizejo01
723,MVP,1946,NL,muellra01,3.0,336,0.0,NL,CIN,Ray,Mueller,Ray Coleman,muelr101,muellra01
724,MVP,1946,NL,musiast01,319.0,336,22.0,NL,SLN,Stan,Musial,Stanley Frank,musis101,musiast01
725,MVP,1946,NL,polleho01,116.0,336,0.0,NL,SLN,Howie,Pollet,Howard Joseph,pollh101,polleho01
726,MVP,1946,NL,reesepe01,79.0,336,0.0,NL,BRO,Pee Wee,Reese,Harold Henry,reesp101,reesepe01
727,MVP,1946,NL,reisepe01,58.0,336,0.0,NL,BRO,Pete,Reiser,Harold Patrick,reisp101,reisepe01
728,MVP,1946,NL,rowesc01,8.0,336,0.0,NL,PHI,Schoolboy,Rowe,Lynwood Thomas,rowes101,rowesc01
729,MVP,1946,NL,sainjo01,95.0,336,0.0,NL,BSN,Johnny,Sain,John Franklin,sainj101,sainjo01
730,MVP,1946,NL,schmijo01,3.0,336,0.0,NL,CHN,Johnny,Schmitz,John Albert,schmj101,schmijo01
731,MVP,1946,NL,schoere01,6.0,336,0.0,NL,SLN,Red,Schoendienst,Albert Fred,schor101,schoere01
732,MVP,1946,NL,slaugen01,144.0,336,2.0,NL,SLN,Enos,Slaughter,Enos Bradsher,slaue101,slaugen01
733,MVP,1946,NL,stanked01,67.0,336,0.0,NL,BRO,Eddie,Stanky,Edward Raymond,stane101,stanked01
734,MVP,1946,NL,taborji01,10.0,336,0.0,NL,PHI,Jim,Tabor,James Reubin,taboj101,taborji01
735,MVP,1946,NL,vandejo01,7.0,336,0.0,NL,CIN,Johnny,Vander Meer,John Samuel,vandj101,vandejo01
736,MVP,1946,NL,verbaem01,10.0,336,0.0,NL,SLN,Emil,Verban,Emil Matthew,verbe101,verbaem01
737,MVP,1946,NL,verbaem01,10.0,336,0.0,NL,PHI,Emil,Verban,Emil Matthew,verbe101,verbaem01
738,MVP,1946,NL,waitked01,21.0,336,0.0,NL,CHN,Eddie,Waitkus,Edward Stephen,waite101,waitked01
739,MVP,1946,NL,walkedi02,159.0,336,0.0,NL,BRO,Dixie,Walker,Fred,walkd101,walkedi02
740,MVP,1946,NL,walkeha01,9.0,336,0.0,NL,SLN,Harry,Walker,Harry William,walkh102,walkeha01
741,MVP,1947,NL,blackew01,175.0,336,2.0,NL,CIN,Ewell,Blackwell,Ewell,blace102,blackew01
742,MVP,1947,NL,brancra01,40.0,336,0.0,NL,BRO,Ralph,Branca,Ralph Theodore Joseph,branr103,brancra01
743,MVP,1947,NL,caseyhu01,37.0,336,0.0,NL,BRO,Hugh,Casey,Hugh Thomas,caseh101,caseyhu01
744,MVP,1947,NL,cavarph01,6.0,336,0.0,NL,CHN,Phil,Cavarretta,Philip Joseph,cavap101,cavarph01
745,MVP,1947,NL,coopewa01,19.0,336,0.0,NL,NY1,Walker,Cooper,William Walker,coopw102,coopewa01
746,MVP,1947,NL,edwarbr01,140.0,336,3.0,NL,BRO,Bruce,Edwards,Charles Bruce,edwab101,edwarbr01
747,MVP,1947,NL,elliobo01,205.0,336,9.0,NL,BSN,Bob,Elliott,Robert Irving,ellib103,elliobo01
748,MVP,1947,NL,jansela01,91.0,336,1.0,NL,NY1,Larry,Jansen,Lawrence Joseph,jansl101,jansela01
749,MVP,1947,NL,kinerra01,101.0,336,0.0,NL,PIT,Ralph,Kiner,Ralph McPherran,kiner101,kinerra01
750,MVP,1947,NL,kurowwh01,45.0,336,0.0,NL,SLN,Whitey,Kurowski,George John,kurow101,kurowwh01
751,MVP,1947,NL,leonadu02,32.0,336,1.0,NL,PHI,Dutch,Leonard,Emil John,leond103,leonadu02
752,MVP,1947,NL,lowrepe01,2.0,336,0.0,NL,CHN,Peanuts,Lowrey,Harry Lee,lowrp101,lowrepe01
753,MVP,1947,NL,marshwi01,20.0,336,1.0,NL,NY1,Willard,Marshall,Willard Warren,marsw101,marshwi01
754,MVP,1947,NL,milleed03,2.0,336,0.0,NL,CIN,Eddie,Miller,Edward Robert,mille104,milleed03
755,MVP,1947,NL,mizejo01,144.0,336,2.0,NL,NY1,Johnny,Mize,John Robert,mizej101,mizejo01
756,MVP,1947,NL,musiast01,12.0,336,0.0,NL,SLN,Stan,Musial,Stanley Frank,musis101,musiast01
757,MVP,1947,NL,pafkoan01,1.0,336,0.0,NL,CHN,Andy,Pafko,Andrew,pafka101,pafkoan01
758,MVP,1947,NL,reesepe01,80.0,336,2.0,NL,BRO,Pee Wee,Reese,Harold Henry,reesp101,reesepe01
759,MVP,1947,NL,robinja02,106.0,336,1.0,NL,BRO,Jackie,Robinson,Jack Roosevelt,robij103,robinja02
760,MVP,1947,NL,sainjo01,20.0,336,0.0,NL,BSN,Johnny,Sain,John Franklin,sainj101,sainjo01
761,MVP,1947,NL,slaugen01,12.0,336,0.0,NL,SLN,Enos,Slaughter,Enos Bradsher,slaue101,slaugen01
762,MVP,1947,NL,spahnwa01,26.0,336,0.0,NL,BSN,Warren,Spahn,Warren Edward,spahw101,spahnwa01
763,MVP,1947,NL,stanked01,32.0,336,0.0,NL,BRO,Eddie,Stanky,Edward Raymond,stane101,stanked01
764,MVP,1947,NL,verbaem01,9.0,336,0.0,NL,PHI,Emil,Verban,Emil Matthew,verbe101,verbaem01
765,MVP,1947,NL,walkedi02,14.0,336,1.0,NL,BRO,Dixie,Walker,Fred,walkd101,walkedi02
766,MVP,1947,NL,walkeha01,45.0,336,0.0,NL,SLN,Harry,Walker,Harry William,walkh102,walkeha01
767,MVP,1947,NL,walkeha01,45.0,336,0.0,NL,PHI,Harry,Walker,Harry William,walkh102,walkeha01
768,MVP,1948,NL,ashburi01,48.0,336,0.0,NL,PHI,Richie,Ashburn,Don Richard,ashbr101,ashburi01
769,MVP,1948,NL,barnere02,15.0,336,0.0,NL,BRO,Rex,Barney,Rex Edward,barnr103,barnere02
770,MVP,1948,NL,brancra01,8.0,336,0.0,NL,BRO,Ralph,Branca,Ralph Theodore Joseph,branr103,brancra01
771,MVP,1948,NL,brechha01,61.0,336,0.0,NL,SLN,Harry,Brecheen,Harry David,brech101,brechha01
772,MVP,1948,NL,camparo01,8.0,336,0.0,NL,BRO,Roy,Campanella,Roy,campr102,camparo01
773,MVP,1948,NL,cavarph01,6.0,336,0.0,NL,CHN,Phil,Cavarretta,Philip Joseph,cavap101,cavarph01
774,MVP,1948,NL,chesnbo01,8.0,336,0.0,NL,PIT,Bob,Chesnes,Robert Vincent,chesb101,chesnbo01
775,MVP,1948,NL,darkal01,174.0,336,1.0,NL,BSN,Al,Dark,Alvin Ralph,darka101,darkal01
776,MVP,1948,NL,elliobo01,33.0,336,0.0,NL,BSN,Bob,Elliott,Robert Irving,ellib103,elliobo01
777,MVP,1948,NL,ennisde01,3.0,336,0.0,NL,PHI,Del,Ennis,Delmer,ennid101,ennisde01
778,MVP,1948,NL,gordosi01,72.0,336,0.0,NL,NY1,Sid,Gordon,Sidney,gords101,gordosi01
779,MVP,1948,NL,hattogr01,3.0,336,0.0,NL,CIN,Grady,Hatton,Grady Edgebert,hattg101,hattogr01
780,MVP,1948,NL,hodgegi01,1.0,336,0.0,NL,BRO,Gil,Hodges,Gilbert Raymond,hodgg101,hodgegi01
781,MVP,1948,NL,jansela01,2.0,336,0.0,NL,NY1,Larry,Jansen,Lawrence Joseph,jansl101,jansela01
782,MVP,1948,NL,kinerra01,55.0,336,0.0,NL,PIT,Ralph,Kiner,Ralph McPherran,kiner101,kinerra01
783,MVP,1948,NL,lockmwh01,1.0,336,0.0,NL,NY1,Whitey,Lockman,Carroll Walter,lockw101,lockmwh01
784,MVP,1948,NL,milleed03,4.0,336,0.0,NL,PHI,Eddie,Miller,Edward Robert,mille104,milleed03
785,MVP,1948,NL,mizejo01,22.0,336,0.0,NL,NY1,Johnny,Mize,John Robert,mizej101,mizejo01
786,MVP,1948,NL,murtada01,52.0,336,0.0,NL,PIT,Danny,Murtaugh,Daniel Edward,murtd101,murtada01
